icao24,origin_country,velocity,geo_altitude
47be9c,Norway,68.03,373.38
4b1804,Switzerland,0.0,
4b1805,Switzerland,191.5,9326.88
4b1806,Switzerland,210.64,10485.12
4b1807,Switzerland,0.0,
4b1808,Switzerland,210.51,9616.44
4b1809,Switzerland,229.42,11422.38
0d0c02,Mexico,238.27,11734.8
408111,United Kingdom,102.89,1196.34
4b1802,Switzerland,211.06,11483.34
7c6b31,Australia,228.68,10706.1
a71e29,United States,119.42,2918.46
880443,Thailand,239.3,11422.38
7c6b38,Australia,184.94,11064.24
4952cd,Portugal,285.36,11551.92
7c6b37,Australia,2.31,
399543,France,129.76,2537.46
7c6b19,Australia,237.58,10142.22
7c6b0e,Australia,236.09,8298.18
7c6b0c,Australia,172.58,1722.12
4b181d,Switzerland,213.75,11955.78
4952d0,Portugal,8.75,
4952d1,Portugal,238.08,11239.5
4b181a,Switzerland,242.45,8763.0
4b181b,Switzerland,207.65,12374.88
4952c9,Portugal,255.91,11910.06
398228,France,59.44,510.54
a1fb33,United States,0.0,
c08412,Canada,263.71,10546.08
a1d8fd,United States,266.65,11452.86
7c6b09,Australia,142.6,1577.34
440daf,Austria,214.17,11788.14
88045a,Thailand,126.55,4152.9
4952c4,Portugal,238.94,11811.0
4952c6,Portugal,235.75,11163.3
4952c8,Portugal,245.5,11399.52
4b180c,Switzerland,81.16,815.34
4952aa,Portugal,76.18,800.1
7c6b13,Australia,1.03,
7c6b12,Australia,178.57,9875.52
4952af,Portugal,202.18,7239.0
3c6669,Germany,249.43,11300.46
4952b0,Portugal,117.5,2712.72
c822ed,New Zealand,163.7,5425.44
c822ec,New Zealand,126.46,6233.16
4b183f,Switzerland,217.16,12306.3
3c664e,Germany,252.63,11201.4
880416,Thailand,124.7,5737.86
40814a,United Kingdom,134.77,5494.02
e49443,Brazil,223.75,12268.2
3c6662,Germany,192.04,5341.62
3c6677,Germany,222.33,11323.32
ad3c48,United States,251.72,12397.74
4952a1,Portugal,6.69,
4952a3,Portugal,170.02,5638.8
3c666c,Germany,203.11,11612.88
3c666b,Germany,95.25,792.48
0a00c4,Algeria,208.05,12900.66
48cb15,Poland,227.78,11513.82
3c6674,Germany,248.26,11216.64
40812e,United Kingdom,0.0,
40812d,United Kingdom,255.95,10942.32
7c6b3b,Australia,153.54,3253.74
402ae1,United Kingdom,57.11,495.3
861f3c,Japan,235.17,12900.66
3c65a3,Germany,273.19,12024.36
4b187b,Switzerland,241.12,10035.54
4b187e,Switzerland,254.25,11193.78
4b187f,Switzerland,270.81,12192.0
716ffc,Saudi Arabia,240.65,11049.0
4b187a,Switzerland,236.35,10050.78
4b1883,Switzerland,230.29,
3c65c3,Germany,235.64,12092.94
3c65c2,Germany,158.28,2887.98
4b1881,Switzerland,271.28,11559.54
8686aa,Japan,254.76,9425.94
861f5e,Japan,150.14,3611.88
86d6ac,Japan,271.42,9197.34
3c65d0,Germany,193.22,6438.9
3c65d2,Germany,83.72,99.06
3b7b41,France,124.07,6957.06
3c65c5,Germany,0.0,
3c65cf,Germany,254.68,11590.02
3c65ce,Germany,184.58,7178.04
ae0136,United States,0.0,
3c65e1,Germany,225.89,11795.76
3c65e4,Germany,181.76,2804.16
3c65e2,Germany,260.75,9624.06
3c65d8,Germany,275.08,7703.82
3c65d6,Germany,249.43,11391.9
3c65cb,Germany,196.1,5928.36
3c65ca,Germany,207.52,12352.02
847c18,Japan,208.76,4869.18
4488de,Belgium,252.59,
861f00,Japan,97.98,1897.38
45c08f,Denmark,53.11,716.28
e492fa,Brazil,228.52,13883.64
3994a5,France,54.64,1242.06
716ff9,Saudi Arabia,244.82,11140.44
716ff7,Saudi Arabia,243.65,11140.44
758369,Philippines,106.58,822.96
800db7,India,112.88,4023.36
4488b4,Belgium,32.16,647.7
73306c,Islamic Republic of Iran,225.96,11818.62
a58ded,United States,64.24,167.64
a1a12e,United States,185.25,5745.48
861e9a,Japan,238.2,12923.52
a57ad0,United States,253.21,10294.62
ad072c,United States,232.34,11003.28
7c362f,Australia,53.84,472.44
38e9ff,France,2.57,
7c496c,Australia,198.62,6195.06
a65454,United States,255.25,10980.42
ac7103,United States,242.42,9105.9
7c495b,Australia,0.0,
a27197,United States,0.0,
861e78,Japan,0.06,
86d5b6,Japan,250.75,12230.1
782040,China,240.09,9334.5
49530a,Portugal,257.93,9822.18
49530d,Portugal,256.3,11551.92
e492aa,Brazil,228.89,12260.58
402b5a,United Kingdom,52.79,388.62
84cb66,Japan,236.33,11079.48
758302,Philippines,241.9,12115.8
516097,Montenegro,200.29,6355.08
3ff086,Germany,0.0,
3e3e62,Germany,0.0,
495307,Portugal,0.0,
3b7b80,France,97.21,411.48
495309,Portugal,255.63,11849.1
495301,Portugal,256.61,10081.26
48597e,Kingdom of the Netherlands,262.99,8244.84
495302,Portugal,85.79,883.92
495303,Portugal,243.64,10668.0
3ff092,Germany,35.19,1859.28
84cb5b,Japan,223.69,11727.18
3b7b94,France,70.06,617.22
3c6745,Germany,163.68,6644.64
a0a6c5,United States,0.06,
3c6744,Germany,78.07,579.12
7c6a8c,Australia,208.88,7970.52
408088,United Kingdom,158.93,4419.6
3c6742,Germany,253.67,10789.92
3c6757,Germany,8.75,
44a00f,Belgium,26.14,
a2f9b3,United States,248.07,8923.02
a70aed,United States,258.93,11323.32
e4936a,Brazil,235.85,12633.96
3c6758,Germany,89.53,1615.44
3c674a,Germany,175.57,5928.36
3d1da0,Germany,54.81,556.26
40805d,United Kingdom,84.47,1379.22
3c6753,Germany,242.95,11163.3
a1c6a8,United States,151.32,2727.96
3c6752,Germany,179.14,3489.96
3c6750,Germany,7.72,
3c675a,Germany,246.67,7810.5
3c674f,Germany,199.41,4625.34
a3918f,United States,215.43,12131.04
40804e,United Kingdom,192.58,5036.82
408059,United Kingdom,120.19,1310.64
abb2fe,United States,285.15,9029.7
408051,United Kingdom,241.45,11871.96
0d0b7c,Mexico,227.45,11948.16
4baf55,Turkey,191.77,11856.72
40803c,United Kingdom,124.81,3048.0
3c6701,Germany,5.14,
0d0b10,Mexico,213.15,12595.86
3c6706,Germany,0.0,
440cbf,Austria,74.24,228.6
3c6708,Germany,228.51,10652.76
440cc1,Austria,223.31,12611.1
3c6711,Germany,263.66,12573.0
3c6710,Germany,262.12,12542.52
3c6717,Germany,276.26,12367.26
440cac,Austria,258.31,11513.82
7c492a,Australia,275.17,10302.24
acd2eb,United States,49.77,739.14
3c6719,Germany,273.12,12687.3
440cb1,Austria,215.8,5935.98
75839f,Philippines,251.89,11109.96
0d0b30,Mexico,239.84,11285.22
c02cf1,Canada,244.3,10332.72
a7612a,United States,134.31,6393.18
4008ad,United Kingdom,268.18,11407.14
a426a5,United States,0.0,
e48053,Brazil,92.18,1577.34
3c670e,Germany,288.17,12793.98
4008ae,United Kingdom,68.05,121.92
4008b5,United Kingdom,38.07,
e4805d,Brazil,199.45,7299.96
40808a,United Kingdom,59.15,205.74
aa8ab2,United States,160.71,1981.2
e49390,Brazil,0.19,
ab772d,United States,233.95,9098.28
4951cc,Portugal,25.72,
4951cd,Portugal,234.9,11399.52
40822d,United Kingdom,150.43,1905.0
40822e,United Kingdom,228.12,11003.28
3c6583,Germany,260.97,11719.56
3c6586,Germany,188.06,9867.9
c02ec1,Canada,0.0,
a5cc35,United States,250.97,11681.46
3c658c,Germany,182.98,6400.8
7c6c53,Australia,152.82,4671.06
02a1a1,Tunisia,236.99,11330.94
02a1a2,Tunisia,215.48,11567.16
7582f5,Philippines,0.19,
a05819,United States,92.58,3375.66
7c6c56,Australia,7.2,
7c6c55,Australia,84.49,548.64
39d314,France,245.91,11140.44
408227,United Kingdom,252.84,11049.0
39d319,France,225.38,12192.0
408228,United Kingdom,217.18,10866.12
aa57e6,United States,241.11,12001.5
39d313,France,223.73,11757.66
40820e,United Kingdom,229.76,11353.8
4690fa,Greece,219.91,12573.0
710410,Saudi Arabia,258.03,11094.72
c08538,Canada,49.94,220.98
3dd54f,Germany,0.0,
0d0b04,Mexico,277.5,11772.9
408210,United Kingdom,205.43,9288.78
39d30c,France,229.01,12260.58
39d30d,France,81.52,586.74
39d30a,France,226.27,12214.86
c02ee7,Canada,1.03,
39d30b,France,244.11,12092.94
e49329,Brazil,216.12,12435.84
4690e9,Greece,179.58,3665.22
3c6545,Germany,198.38,11910.06
3c7877,Germany,3.86,
3c7878,Germany,239.41,11521.44
3c7879,Germany,246.54,11955.78
3c6549,Germany,218.77,11757.66
4b5da6,Switzerland,3.6,
4690e2,Greece,72.34,335.28
3c786b,Germany,228.29,11673.84
4b5da7,Switzerland,0.06,
4b5da1,Switzerland,7.2,
39e68b,France,233.28,11018.52
39e68a,France,222.32,10210.8
39e68c,France,234.91,9380.22
39e68f,France,186.27,10934.7
3c6543,Germany,219.58,11681.46
39e68e,France,238.53,11117.58
3c6542,Germany,2.57,
3c7889,Germany,185.67,5867.4
3c787a,Germany,230.61,12268.2
3c654a,Germany,211.0,11765.28
7c6c97,Australia,198.36,6995.16
3c6551,Germany,252.81,11338.56
4690ea,Greece,139.32,2964.18
40825f,United Kingdom,247.16,11292.84
e48006,Brazil,145.44,2964.18
3c6552,Germany,222.11,9959.34
39e682,France,183.22,10012.68
39e681,France,247.47,11955.78
408260,United Kingdom,209.65,10988.04
39e683,France,154.65,4290.06
39e687,France,0.0,
a1fc9d,United States,204.7,13235.94
3c654e,Germany,223.93,10820.4
39e680,France,1.29,
45c0b6,Denmark,37.58,
4b5daf,Switzerland,0.32,
3c6561,Germany,287.95,11612.88
c821f8,New Zealand,155.38,4678.68
3c6564,Germany,40.13,
39e693,France,241.83,10530.84
408251,United Kingdom,54.18,114.3
39e692,France,81.0,960.12
39e697,France,252.6,9829.8
39e699,France,0.0,
7c7f8d,Australia,30.98,106.68
3c656c,Germany,153.78,2956.56
40823f,United Kingdom,223.06,11734.8
e49311,Brazil,135.15,1950.72
40823c,United Kingdom,230.14,11932.92
0a004a,Algeria,145.1,1790.7
846a34,Japan,207.34,7840.98
4a8114,Sweden,108.81,6179.82
3c64a1,Germany,99.28,792.48
4badcb,Turkey,207.32,13594.08
3c64b1,Germany,226.86,11186.16
3c64b0,Germany,245.36,11155.68
3c64a5,Germany,6.17,
3c64a4,Germany,261.89,10789.92
0a001b,Algeria,128.69,1676.4
0a001a,Algeria,102.84,2773.68
a0a837,United States,153.54,2628.9
3c64af,Germany,265.29,9875.52
3c64ad,Germany,180.27,6637.02
3c64ac,Germany,203.81,11010.9
0a0044,Algeria,253.18,12694.92
4080ea,United Kingdom,183.26,2651.76
3c64ab,Germany,202.3,11125.2
4080f7,United Kingdom,239.36,11689.08
ad928d,United States,222.45,11323.32
0a008f,Algeria,240.27,11536.68
0a008a,Algeria,235.32,11529.06
0a008b,Algeria,233.48,11567.16
ac729c,United States,227.52,10721.34
0a0091,Algeria,242.89,8991.6
710419,Saudi Arabia,245.28,10812.78
0a009c,Algeria,226.13,9121.14
c01c52,Canada,242.51,11811.0
451c0d,Bulgaria,229.84,13121.64
7c49d9,Australia,161.71,5494.02
02a1aa,Tunisia,237.03,12222.48
02a1ab,Tunisia,231.28,11856.72
7c7f31,Australia,0.0,0.0
02a1b0,Tunisia,218.34,11460.48
0a0075,Algeria,223.65,11917.68
0a0089,Algeria,143.58,3611.88
a27201,United States,236.25,10363.2
aa44cd,United States,137.8,3002.28
e491ef,Brazil,190.73,3992.88
0a0084,Algeria,225.39,13144.5
3cea40,Germany,246.91,12771.12
3cea42,Germany,0.0,
aa4548,United States,1.54,
3c64fa,Germany,220.59,5036.82
a39243,United States,272.9,11788.14
3b31ff,France,0.0,
494143,Portugal,102.4,2545.08
75847f,Philippines,197.2,7757.16
494142,Portugal,238.19,14119.86
494141,Portugal,226.55,11033.76
a69bd9,United States,246.13,11612.88
a52259,United States,63.28,281.94
702c25,Bangladesh,101.86,2468.88
758477,Philippines,110.67,4503.42
39e4ac,France,234.91,8740.14
a1c88f,United States,0.0,
4a08e9,Romania,213.96,10866.12
4080f1,United Kingdom,3.09,
4080db,United Kingdom,97.59,2735.58
4080df,United Kingdom,237.63,11772.9
4080de,United Kingdom,216.51,11772.9
0a0019,Algeria,231.03,11452.86
494115,Portugal,202.37,7924.8
494114,Portugal,195.83,9921.24
4080e9,United Kingdom,206.52,7627.62
494111,Portugal,201.83,11536.68
494110,Portugal,233.33,12085.32
769102,Singapore,266.56,11734.8
4080e3,United Kingdom,221.84,10698.48
4080e1,United Kingdom,175.26,3863.34
4080e2,United Kingdom,78.66,106.68
ac987b,United States,278.79,11879.58
0a0028,Algeria,253.81,11597.64
0a0024,Algeria,234.58,12176.76
7c6af0,Australia,107.1,3794.76
0a0022,Algeria,257.81,12184.38
3d0a0f,Germany,47.69,807.72
758453,Philippines,187.11,7200.9
7c6af9,Australia,101.76,3489.96
494102,Portugal,160.52,12710.16
494107,Portugal,194.49,12793.98
7c6ae5,Australia,65.34,182.88
7c6ae1,Australia,143.59,4762.5
3c64f3,Germany,212.32,6080.76
78216a,China,265.46,10149.84
4080bb,United Kingdom,143.87,2514.6
abb579,United States,260.47,11125.2
4080c1,United Kingdom,199.79,8610.6
4080c2,United Kingdom,224.4,9349.74
3dd4b0,Germany,7.99,441.96
782184,China,4.37,
758437,Philippines,237.37,
4080ad,United Kingdom,177.5,10469.88
ac7268,United States,83.34,3543.3
4a08ea,Romania,0.0,
4b15a2,Switzerland,0.0,
4a08eb,Romania,222.24,12291.06
3c64ef,Germany,202.24,3863.34
4a08ed,Romania,200.18,7802.88
861ed6,Japan,219.07,8343.9
3cc932,Germany,123.47,1112.52
4009c8,United Kingdom,177.88,8641.08
e49246,Brazil,236.64,10401.3
4b15d7,Switzerland,188.41,5600.7
3c6635,Germany,9.26,
e4924a,Brazil,144.8,4663.44
3c6637,Germany,68.1,243.84
a0dd44,United States,239.5,5920.74
4b15ed,Switzerland,220.25,11551.92
408183,United Kingdom,220.45,9494.52
4b15ef,Switzerland,221.44,12237.72
408184,United Kingdom,262.39,11612.88
3c7989,Germany,113.87,1722.12
3c6659,Germany,209.24,11064.24
4b15db,Switzerland,241.21,13152.12
3c664c,Germany,213.97,11064.24
861ede,Japan,220.25,10675.62
40815b,United Kingdom,73.61,281.94
40815c,United Kingdom,199.65,9585.96
3c7984,Germany,231.68,11521.44
3c7985,Germany,267.58,11292.84
3c7981,Germany,214.55,8229.6
458428,Denmark,147.69,8930.64
a1ea32,United States,271.24,11346.18
3d0a7e,Germany,74.77,2476.5
39d303,France,223.25,12192.0
39d304,France,264.72,12222.48
39d308,France,210.06,5509.26
0d0a04,Mexico,225.97,11955.78
a83ef5,United States,0.06,
39d300,France,201.53,8427.72
39d301,France,219.31,11102.34
a45d1a,United States,275.66,9982.2
4009db,United Kingdom,0.77,
4009da,United Kingdom,206.57,10881.36
738c0c,Israel,284.79,9494.52
861eb4,Japan,185.0,7239.0
4009ce,United Kingdom,180.04,8282.94
7103d7,Saudi Arabia,250.83,9060.18
4009d2,United Kingdom,162.27,5593.08
3c6468,Germany,223.58,11231.88
ab87c8,United States,122.78,800.1
a58c29,United States,194.44,5013.96
3c6473,Germany,271.14,8153.4
4b5d9b,Switzerland,3.6,
aaed0d,United States,249.87,11727.18
3c6475,Germany,0.0,
a173d2,United States,237.92,10988.04
3c6481,Germany,225.87,11772.9
3c6482,Germany,106.44,975.36
3c6487,Germany,229.68,11468.1
3c6486,Germany,142.32,2887.98
ac2d32,United States,8.23,
7583ed,Philippines,233.49,10469.88
7583ec,Philippines,269.68,11033.76
7583eb,Philippines,261.68,9669.78
3c648c,Germany,239.58,10675.62
3c648f,Germany,144.32,2720.34
4bad8e,Turkey,118.81,2636.52
400846,United Kingdom,128.9,2141.22
7820d7,China,235.99,12710.16
3c6491,Germany,214.26,11582.4
3c6490,Germany,84.47,175.26
3c6496,Germany,239.5,11033.76
4ae1ed,Sweden,80.87,1158.24
3c6495,Germany,198.19,5570.22
3c6498,Germany,202.25,8465.82
3c6497,Germany,241.07,9540.24
3c6427,Germany,0.0,
3c6424,Germany,218.12,6301.74
3c6429,Germany,243.44,11666.22
4b1615,Switzerland,9.26,
440c8e,Austria,225.31,8702.04
46f0a4,Greece,2.31,
440c96,Austria,105.19,2369.82
4b2939,Switzerland,27.57,457.2
a4cf12,United States,52.6,259.08
0d0e03,Mexico,217.88,11003.28
440c8c,Austria,5.14,
440c8d,Austria,242.28,11361.42
86d96c,Japan,0.0,
7820ea,China,186.59,4503.42
00ad57,South Africa,143.23,7101.84
3c6448,Germany,245.95,11445.24
7c6d8d,Australia,1.29,
3c6447,Germany,258.43,11132.82
3c6446,Germany,271.43,11452.86
abfa24,United States,262.03,12573.0
abc4be,United States,252.03,11026.14
4b161f,Switzerland,230.47,11666.22
a1b0c6,United States,83.5,2880.36
a689b8,United States,245.48,11871.96
3c6445,Germany,140.93,3322.32
c820d2,New Zealand,57.98,38.1
3d975d,Germany,64.75,5760.72
c820d4,New Zealand,120.03,1539.24
4b2958,Switzerland,97.38,3886.2
7c6d7c,Australia,203.38,10317.48
7c6d7b,Australia,202.09,4732.02
151df6,Russian Federation,222.4,10607.04
4b1620,Switzerland,224.1,6941.82
7c6d7f,Australia,233.09,10881.36
48b9c9,Poland,196.58,8892.54
7c6d94,Australia,203.65,11224.26
ac1a2c,United States,258.84,11285.22
7c6d92,Australia,281.27,12230.1
a0ec98,United States,188.44,10591.8
86d98e,Japan,152.86,4960.62
44b0c3,Belgium,294.92,10675.62
7c6d98,Australia,6.94,
7c6d97,Australia,170.8,4594.86
a0b823,United States,257.11,11315.7
a0b820,United States,248.09,11353.8
151f40,Russian Federation,214.25,9052.56
4869bd,Kingdom of the Netherlands,213.02,11391.9
758533,Philippines,200.52,6682.74
a0fea3,United States,205.61,3985.26
a8f3c5,United States,239.04,9669.78
a0b801,United States,252.6,7840.98
440c6f,Austria,251.5,11856.72
4869c3,Kingdom of the Netherlands,113.53,1767.84
440c83,Austria,3.6,
4869c1,Kingdom of the Netherlands,241.38,10507.98
c080ac,Canada,262.76,11681.46
151f3f,Russian Federation,200.64,7924.8
abc591,United States,260.53,11894.82
43ec4d,United Kingdom,64.08,502.92
00acab,South Africa,267.67,11384.28
e490f1,Brazil,207.32,9098.28
39d08b,France,58.76,815.34
ae1254,United States,246.35,11597.64
0d0cce,Mexico,207.34,12199.62
393e1c,France,26.23,350.52
a96f37,United States,259.8,10713.72
a0b86c,United States,253.78,11247.12
49514e,Portugal,208.89,5600.7
49514f,Portugal,145.58,3680.46
e490ef,Brazil,181.74,6423.66
7c6d38,Australia,97.44,1097.28
495155,Portugal,265.25,10820.4
7c6d37,Australia,7.2,
7c6d31,Australia,254.66,11178.54
84bb13,Japan,66.87,99.06
0d0cec,Mexico,226.66,11338.56
495150,Portugal,236.03,11452.86
495152,Portugal,244.61,10462.26
495153,Portugal,233.71,11269.98
00bfc0,South Africa,242.67,11673.84
151f0c,Russian Federation,49.94,9098.28
40080f,United Kingdom,3.86,
aa9d48,United States,260.8,11666.22
84bb06,Japan,230.09,7513.32
495148,Portugal,229.12,8008.62
440c31,Austria,67.36,121.92
440c32,Austria,233.94,12298.68
440c33,Austria,218.2,11780.52
4b169a,Switzerland,224.01,11513.82
3c0f0b,Germany,223.75,7414.26
782235,China,211.53,11559.54
4246b4,United Kingdom,219.2,10873.74
782232,China,73.5,480.06
4b027d,Switzerland,218.88,12176.76
4b027c,Switzerland,239.12,11452.86
a29578,United States,226.94,11330.94
782240,China,84.76,944.88
a67857,United States,271.76,13975.08
c009b6,Canada,58.97,1066.8
a35ef1,United States,0.0,
a60ed9,United States,108.6,2179.32
4b0274,Switzerland,245.18,11224.26
7c6bc0,Australia,186.26,3992.88
758584,Philippines,240.27,11109.96
485789,Kingdom of the Netherlands,252.46,10934.7
4006c0,United Kingdom,226.85,11049.0
782261,China,217.51,11590.02
ac3eba,United States,244.0,11811.0
485779,Kingdom of the Netherlands,75.74,518.16
4b028f,Switzerland,221.9,12390.12
484442,Kingdom of the Netherlands,10.29,
4b028d,Switzerland,164.32,4137.66
4b028c,Switzerland,226.64,6751.32
4b028b,Switzerland,178.0,6271.26
485778,Kingdom of the Netherlands,70.88,419.1
4b028a,Switzerland,187.73,5707.38
78225f,China,228.39,10088.88
75857d,Philippines,3.34,
a0b88b,United States,139.03,1493.52
4b0295,Switzerland,222.31,10949.94
4b0294,Switzerland,262.55,10805.16
4b0293,Switzerland,3.6,
a67805,United States,271.39,11056.62
c82258,New Zealand,144.52,1958.34
782278,China,187.26,7231.38
738bfb,Israel,56.86,388.62
403c73,United Kingdom,22.34,190.5
151e60,Russian Federation,210.43,9052.56
75854c,Philippines,96.81,1287.78
c82269,New Zealand,95.67,2827.02
a1629d,United States,257.97,11925.3
3991e4,France,228.67,11346.18
151e3d,Russian Federation,28.3,1043.94
00ace4,South Africa,236.58,10066.02
440af6,Austria,31.48,388.62
a890c7,United States,69.43,388.62
151e57,Russian Federation,231.98,6355.08
3c76ef,Germany,236.07,11277.6
484410,Kingdom of the Netherlands,257.64,12755.88
484411,Kingdom of the Netherlands,123.17,1127.76
738bf6,Israel,2.62,220.98
a0428a,United States,276.02,10530.84
a2d234,United States,205.76,10210.8
4006ee,United Kingdom,184.09,9372.6
a16273,United States,225.65,10370.82
738bf8,Israel,61.66,342.9
738bf9,Israel,5.14,228.6
a43887,United States,102.47,1516.38
7c6bef,Australia,146.83,3032.76
a89234,United States,2.06,
abd6ed,United States,263.34,9639.3
7584a7,Philippines,239.19,11422.38
ac3f7d,United States,74.85,1082.04
a53287,United States,240.33,12283.44
3c6519,Germany,119.07,1638.3
39e1ee,France,71.98,960.12
04c06c,Kenya,121.01,7155.18
00ae2b,South Africa,181.87,6873.24
a10d1e,United States,273.43,13449.3
ae6c21,United States,164.14,5524.5
3c6524,Germany,250.23,12443.46
151dbb,Russian Federation,228.16,10447.02
3c6522,Germany,103.51,1851.66
3c6521,Germany,123.57,815.34
7c6c9b,Australia,190.64,4480.56
e4910e,Brazil,236.3,12870.18
151db8,Russian Federation,28.37,4556.76
4b5d3d,Switzerland,2.31,
4b5d3b,Switzerland,1.29,
3c7861,Germany,235.01,12275.82
a09d22,United States,243.33,7170.42
4b5d89,Switzerland,3.34,
aa4230,United States,258.42,10706.1
a5a878,United States,154.69,3093.72
3dd3f2,Germany,44.33,975.36
a6b52a,United States,66.91,495.3
a4bbde,United States,156.71,2598.42
a0b7bb,United States,232.09,12291.06
7c3845,Australia,242.94,13395.96
aab812,United States,142.45,3101.34
4b5d98,Switzerland,0.0,
a5325b,United States,256.51,12435.84
86d928,Japan,202.28,6294.12
4a91f9,Sweden,150.66,3764.28
a041b0,United States,56.14,1341.12
4a91f8,Sweden,221.44,12001.5
4951d4,Portugal,261.92,11475.72
4951d6,Portugal,217.64,11521.44
4951d7,Portugal,243.27,10835.64
4951d9,Portugal,95.75,723.9
39e40c,France,40.65,502.92
4951d1,Portugal,0.39,
48ca40,Poland,224.93,12207.24
a304d8,United States,265.89,11902.44
40097f,United Kingdom,204.55,6987.54
398123,France,144.8,6888.48
40097c,United Kingdom,192.62,3566.16
ab0e54,United States,262.9,12588.24
400981,United Kingdom,123.33,1958.34
7584fa,Philippines,240.85,6560.82
400978,United Kingdom,112.67,6972.3
40095d,United Kingdom,251.24,7749.54
a0ed6e,United States,249.66,11026.14
ad18ce,United States,255.25,11963.4
a10d7f,United States,272.61,9022.08
3c0cb2,Germany,255.48,9578.34
aadb37,United States,237.96,10690.86
408041,United Kingdom,230.74,11346.18
48ca01,Poland,64.01,670.56
3e191a,Germany,58.21,754.38
408032,United Kingdom,229.03,11993.88
3c0caa,Germany,232.22,12214.86
392ae2,France,240.6,6294.12
408027,United Kingdom,222.13,9037.32
392ae6,France,229.56,7543.8
392ae9,France,221.75,11285.22
4844c2,Kingdom of the Netherlands,2.62,68.58
392af0,France,0.0,
4844c6,Kingdom of the Netherlands,231.68,10949.94
3e060d,Germany,42.42,281.94
392af4,France,141.78,2506.98
392af2,France,83.67,609.6
392af8,France,86.54,1181.1
392af9,France,222.49,12321.54
408013,United Kingdom,60.21,1981.2
392aeb,France,115.17,1714.5
392aec,France,181.02,4724.4
7584d7,Philippines,198.36,4861.56
392aee,France,201.34,10927.08
151e0a,Russian Federation,255.42,11948.16
a05646,United States,275.36,12100.56
440d6e,Austria,6.43,
a05648,United States,261.45,12359.64
86d9da,Japan,265.91,12245.34
ae6cc8,United States,7.87,45.72
a6b4f7,United States,233.4,8465.82
440d70,Austria,192.34,11300.46
440d71,Austria,146.63,1935.48
758622,Philippines,70.69,1836.42
aa8b74,United States,251.82,12534.9
49529a,Portugal,0.0,
a05629,United States,251.21,10386.06
a05628,United States,260.89,11826.24
151e49,Russian Federation,234.98,11117.58
872f5c,Japan,82.06,609.6
c01a72,Canada,221.21,11391.9
758629,Philippines,92.34,2491.74
495290,Portugal,237.71,11430.0
495293,Portugal,197.85,12252.96
a0b97c,United States,0.0,
400960,United Kingdom,209.26,7277.1
ac7074,United States,240.19,12374.88
a43952,United States,232.96,10911.84
ac705b,United States,169.32,3086.1
380c1a,France,0.0,
a544ee,United States,251.14,12016.74
392c1c,France,32.02,335.28
a1500a,United States,5.4,
3de65b,Germany,74.12,381.0
3e0686,Germany,49.14,502.92
440d4b,Austria,85.12,1638.3
440d4c,Austria,248.29,9982.2
151e00,Russian Federation,40.77,8755.38
a784d5,United States,228.22,11369.04
7821b5,China,246.06,11277.6
440d3d,Austria,66.88,449.58
a30615,United States,5.14,
4007fb,United Kingdom,257.98,11635.74
7105b2,Saudi Arabia,274.7,11635.74
7105b0,Saudi Arabia,258.55,12268.2
4007ee,United Kingdom,272.17,
4007f9,United Kingdom,256.53,11803.38
4007f6,United Kingdom,112.94,1653.54
4007f5,United Kingdom,268.11,12024.36
402a0c,United Kingdom,51.1,236.22
4007f2,United Kingdom,260.11,11940.54
4007f1,United Kingdom,282.43,10774.68
7105bc,Saudi Arabia,208.54,10347.96
e4905c,Brazil,0.0,
781044,China,231.71,11673.84
78103b,China,239.97,10965.18
4baac9,Turkey,210.71,11399.52
49521a,Portugal,236.1,11612.88
78236a,China,221.33,11673.84
4baac7,Turkey,228.35,9456.42
a5465d,United States,223.21,12100.56
4baad3,Turkey,219.07,11727.18
78103f,China,247.29,9486.9
0d0ba2,Mexico,270.05,11170.92
a7d615,United States,50.17,906.78
7105ae,Saudi Arabia,264.95,11041.38
4baacd,Turkey,219.83,10218.42
4baacb,Turkey,234.04,11971.02
7105ab,Saudi Arabia,263.62,11658.6
782388,China,235.84,8572.5
781056,China,228.95,11704.32
7105af,Saudi Arabia,277.42,11643.36
78237a,China,208.9,6377.94
484566,Kingdom of the Netherlands,85.12,2773.68
4baad9,Turkey,165.68,3345.18
4baad6,Turkey,241.18,12565.38
c8210d,New Zealand,225.93,7520.94
151d98,Russian Federation,89.97,
484571,Kingdom of the Netherlands,62.76,480.06
495211,Portugal,219.36,11254.74
495212,Portugal,123.81,2286.0
495213,Portugal,76.14,579.12
48455e,Kingdom of the Netherlands,221.32,9204.96
7105bb,Saudi Arabia,0.45,
495214,Portugal,255.19,11315.7
495216,Portugal,202.26,11605.26
4baacf,Turkey,190.6,6819.9
a8e1cc,United States,254.57,11910.06
484555,Kingdom of the Netherlands,165.39,3246.12
484557,Kingdom of the Netherlands,201.35,12214.86
484560,Kingdom of the Netherlands,274.83,9723.12
3490c2,Spain,45.58,457.2
76099a,Pakistan,223.45,10066.02
abc651,United States,0.0,
485873,Kingdom of the Netherlands,128.1,1203.96
485871,Kingdom of the Netherlands,189.7,6880.86
485874,Kingdom of the Netherlands,221.67,10949.94
485875,Kingdom of the Netherlands,219.93,10149.84
7c005d,Australia,121.27,4114.8
781098,China,208.28,11590.02
151d69,Russian Federation,218.39,
70c08b,Oman,12.86,10949.94
